"","Holly_9A","Holly_9B","Holly_9C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YDR329C",2556.55312600121,1986.75937678246,1550.82286412573,3180.01283189605,2672.71064497475,2563.82390327417
"YDR330W",1016.74833582532,1131.34908955668,976.370150468871,1069.08919092773,1231.22600816159,1018.46668554307
"YDR331W",371.645375459615,402.336576301824,452.780437500375,302.439705328239,291.127331979095,302.291082810288
"YDR332W",479.009595036838,363.171068874213,369.006083425416,392.99577988873,376.039470472998,365.856964709647
"YDR333C",646.020603268072,668.484001775818,780.896657627299,514.323336095989,525.646571628922,495.813878815005
"YDR334W",973.619119413956,2788.76215387968,2809.4328027281,838.74267117192,1304.00784115636,1213.40205670111
"YDR335W",1881.16794985731,2851.96104086514,3364.9365553442,1926.29475108771,2181.43327226003,2243.16934347073
"YDR336W",369.810089654877,220.751041864717,294.207553001345,389.479039129099,273.942732521996,289.577906430416
"YDR337W",424.868663797042,1263.08761454046,1031.22240611319,490.585335968482,545.863747460804,488.751003048409
"YDR338C",547.832812714544,810.013903616504,758.955755369572,457.17629875199,513.516266129793,509.939630348196
"YDR339C",475.33902342736,419.248954509201,390.946985683143,679.610151798631,481.168784798783,509.939630348196
"YDR341C",2176.64896442027,2060.63976579363,2585.03721145589,2196.20460438937,2623.17856418664,2860.46468547118
"YDR342C",2331.7306149207,3310.37550280195,2235.97740281022,1338.11985903948,1461.70181264504,1272.73021314051
"YDR343C",4442.30929037037,2470.09734344593,2660.83305561895,4990.25513791595,3817.00279705925,3808.3026133483
"YDR345C",3053.91557908543,2868.87341907252,2285.8430897596,2132.90327071601,2210.74817721626,2083.54835114568
"YDR346C",1093.83033962435,1143.81084192001,1230.68515391071,1282.73119207529,1177.6504922071,1276.96793860047
"YDR347W",569.85624237141,1433.99164695185,1549.82555038675,481.793484069405,632.797603537895,668.148047519935
"YDR348C",1249.82963302715,1326.28650152592,1118.9860151441,1290.64385878446,1516.28818739112,1344.77154595979
"YDR349C",1281.94713461008,1519.44366315755,1401.22580327759,1127.11541346164,1332.311887321,1265.66733737392
"YDR350C",1031.43062226323,1208.78997924309,1332.41115528745,897.648078895734,855.186537688593,949.250503030437
"YDR351W",640.514745853856,646.230872555584,857.689815529345,531.907039894142,559.004911751527,580.568388014151
"YDR352W",545.997526909806,408.567452483489,390.946985683143,490.585335968482,443.767009509802,415.297095075816
"YDR353W",1472.81685830292,2677.49650777851,2133.2540876945,1609.78808272095,1936.80544469426,1892.8507054476
"YDR354W",635.008888439639,615.966616816067,619.331831911306,732.361263193092,830.925926690335,940.775052110522
"YDR356W",576.279742687996,445.952709573482,582.431223568765,680.489336988539,717.709742031798,683.686374206445
"YDR357C",522.1388114482,261.696799629947,257.306944658804,825.554893323305,444.777868301396,419.534820535773
"YDR358W",1450.79342864605,1433.10152178304,1495.97060848142,1489.3397117036,1236.28030211956,1279.79308890711
"YDR359C",652.444103584658,529.62447544156,647.256616602959,407.062742927253,574.167793625438,720.413328192742
"YDR361C",507.45652501029,318.664810433745,327.118906387936,541.578076983126,461.962467758495,435.073147222283
"YDR362C",605.644315563818,734.353264267709,635.288851735108,506.41066938682,517.559701296169,524.065381881387
"YDR363W",354.210160314597,255.465923448282,326.121592648949,378.049631660299,352.789718266334,361.61923924969
"YDR363W-A",847.902041789345,552.767729830603,455.772378717338,1370.64971106606,889.555736602791,810.818138005165
"YDR364C",623.997173611206,524.283724428704,448.791182544425,466.847335840974,452.864738634148,480.275552128495
"YDR365C",612.067815880404,483.337966663474,457.767006195313,675.214225849093,560.015770543121,538.191133414578
"YDR366C",93.5995760416809,60.5285114790354,81.7797265969841,109.898148738459,60.6515274956449,70.6287576659551
"YDR367W",540.491669495589,445.952709573482,542.53867400926,596.96674394731,444.777868301396,519.82765642143
"YDR368W",1225.05327466318,1392.15576401782,1377.29027354189,1541.21163790815,1433.39776648041,1248.71643553409
"YDR369C",294.563371660584,241.223920747332,271.26933700463,318.265038746578,283.040461646343,290.990481583735
"YDR370C",204.634367228381,185.146035112344,180.513786756758,222.433853046641,206.215193485193,207.648547537908
"YDR371W",148.658150183846,163.783031060919,141.618550936241,153.857408233843,138.487654448389,165.271292938335
"YDR372C",1456.29928606027,1479.38803056113,1314.45950798567,1610.66726791086,1296.93182961521,1285.44338952038
"YDR373W",863.501971129625,614.186366478448,599.385557131554,1026.88830181216,701.536001366292,735.951654879252
"YDR374W-A",128.470006331719,56.0778856349887,55.8495693833062,178.474593551258,95.0207264098436,88.9922346591034
"YDR375C",337.692588071947,941.752428600287,975.372836729883,364.861853811684,449.832162259366,460.499499982027
"YDR376W",466.162594403666,708.539634372238,778.902030149324,567.074447490449,604.493557373261,543.841434027854
"YDR377W",7291.59050222742,5829.4297305324,6047.71051322087,10937.0637624515,7917.04605576484,7685.82140920923
"YDR378C",410.186377359131,262.586924798757,232.374101184113,347.278150013531,318.420519352136,326.304860416713
"YDR379C-A",660.702889705983,543.86647814251,567.47151748395,1372.40808144588,920.892359142208,1141.36072388183
"YDR379W",880.937186274644,755.716268319134,772.918147715398,827.31326370312,738.937776655273,805.167837391888
"YDR380W",3119.06822515366,2140.75103098647,2731.64233108707,7222.50633509153,6804.09052621976,6151.76479270469
"YDR381C-A",288.139871343998,664.033375931771,542.53867400926,454.538743182267,321.453095726918,290.990481583735
"YDR381W",3590.73667697154,4719.44364502715,4716.29667167241,3746.20809419659,3470.27823154248,3246.0977023273
"YDR382W",4491.86200709832,3794.60359463424,3245.25890666569,4035.46002167622,3976.71848613111,4362.03207344939
"YDR383C",246.845940737374,241.223920747332,213.425140143349,243.534297604425,183.976300070123,151.145541405144
"YDR384C",5712.32706724965,119.276772620452,276.255905699568,3447.28512962799,3786.67703331143,5431.35146451195
"YDR385W",2409.7302616221,1515.88316248231,1944.76179102584,1851.56400994556,1821.56754245253,2103.32440329214
"YDR386W",455.150879575233,417.468704171583,385.960416988205,509.92741014645,452.864738634148,470.387526055261
"YDR387C",607.479601368557,910.59804769196,888.606541437961,523.994373184973,579.222087583408,567.855211634279
"YDR388W",2368.43633101548,3486.6202862262,2591.02109388981,2625.24697706431,3509.70172441465,3106.25276214871
"YDR389W",612.067815880404,702.308758190573,807.824128579965,549.490743692296,643.91705024543,611.645041387171
"YDR390C",785.502324428224,929.290676236956,860.681756746308,1014.57970915345,991.652474553794,990.215182476691
"YDR391C",808.44339698746,977.35743535266,801.840246146039,858.963930539796,693.44913103354,637.071394146915
"YDR392W",486.350738255793,600.834488946308,448.791182544425,405.304372547437,377.050329264592,367.269539862966
"YDR393W",425.786306699411,639.999996373919,632.296910518145,472.12244698042,492.288231506317,452.024049062113
"YDR394W",2559.30605470832,2987.26006652416,2707.70680135136,2788.77542238714,3295.3996605967,3102.01503668875
"YDR395W",948.842761049981,1060.13907605193,1194.78185930716,904.681560414995,1034.10854380074,1059.43136498933
"YDR396W",75.2467179942925,66.7593876607009,54.8522556443186,152.978223043935,86.933856077091,93.2299601190607
"YDR398W",559.762170445347,590.152986920596,564.479576266988,460.693039511621,506.440254588635,560.792335867684
"YDR399W",2236.29575307428,854.520162056971,743.996049284758,2302.5860123682,1462.71267143664,1642.82490331012
"YDR400W",408.351091554392,374.742696068734,393.938926900106,494.98126191802,464.995044133277,474.625251515218
"YDR403W",55.9762170445347,40.9457577652299,44.8791182544425,38.6841483559376,44.4777868301396,57.9155812860832
"YDR404C",564.350384957194,605.285114790354,521.59508549052,678.730966608724,550.918041418774,627.183368073681
"YDR405W",951.59568975709,1893.29623405748,1588.72078620726,893.252152946196,1334.33360490419,1316.5200428934
"YDR406W",3583.39553375259,3227.59386210268,3952.3543476079,2823.94282998345,3409.62670404684,3551.21393544422
"YDR407C",449.645022161016,626.648118841779,864.671011702258,389.479039129099,480.157926007189,590.456414087385
"YDR408C",1359.02913840911,1202.55910306142,968.39164055697,1623.85504575947,1568.85284455401,1409.75000301246
"YDR409W",423.951020894673,445.062584404672,500.651496971781,459.813854321713,508.461972171823,511.352205501515
"YDR410C",111.952434089069,73.8803890111756,95.7421189428106,92.3144449403057,76.8252681611502,60.7407315927214
"YDR411C",949.760403952351,1005.84144075456,851.705933095419,966.224523708533,1233.24772574478,1115.93437112209
"YDR414C",208.304938837859,210.959665007815,217.414395099299,161.770074943012,146.574524781142,176.571894164888
"YDR415C",298.233943270062,440.611958560626,352.051749862627,311.231557227316,299.214202311848,326.304860416713
"YDR416W",409.268734456762,418.358829340392,447.793868805437,335.848742544731,288.094755604313,320.654559803436
"YDR418W",1775.63901608483,1025.42419446837,1109.01287775422,1369.77052587615,1239.31287849434,1406.92485270583
"YDR419W",476.25666632973,507.371346221326,497.659555754818,340.244668494269,380.082905639374,385.633016856115
"YDR420W",674.467533241524,713.880385385094,798.848304929076,547.73237331248,653.014779369776,699.224700892956
"YDR421W",848.819684691714,887.454793302917,984.348660380772,744.669855851799,858.219114063375,850.370242298099
"YDR422C",851.572613398823,952.433930625999,983.351346641784,689.281188887616,813.741327233235,858.845693218014
"YDR423C",219.316653666292,210.069539839005,264.288140831717,281.339260770455,304.268496269818,310.766533730202
"YDR424C",549.668098519283,443.282334067054,369.006083425416,802.696078385705,578.211228791814,661.08517175334
"YDR425W",484.515452451054,488.67871767633,534.560164097359,550.369928882203,563.048346917903,661.08517175334
"YDR427W",1606.79272204886,1641.39081128443,1914.84237885621,2291.1566048994,2001.50040735628,2046.82139715938
"YDR428C",253.26944105396,254.575798279473,263.290827092729,308.594001657593,231.486663275045,265.564128823991
"YDR429C",1270.93541978165,1760.66758390488,1293.51591946693,1593.0835641127,1549.64652751373,1341.94639565315
"YDR430C",387.245304799896,751.265642475087,878.633404048085,408.821113307068,511.494548546605,518.41508126811
"YDR432W",719.432035457626,1574.63142362373,1469.04313752875,879.185189907673,1548.63566872213,1317.93261804672
"YDR434W",897.454758517294,733.4631390989,842.730109444531,1027.76748700207,854.175678896999,960.551104256989
"YDR435C",601.97374395434,823.365781148644,721.057833288043,691.918744457339,675.253672784846,748.664831259124
"YDR436W",1137.87719893808,1163.39359563381,1035.21166106914,1022.49237586262,1320.18158182187,1178.08767786813
"YDR437W",89.0113615298338,64.0890121542728,57.8441968612814,50.1135558247374,43.4669280385455,63.5658818993596
"YDR438W",378.986518678571,305.312932901605,329.113533865912,318.265038746578,282.029602854749,290.990481583735
"YDR439W",278.963442320304,171.794157580204,175.527218061819,243.534297604425,201.160899527222,197.760521464674
"YDR440W",321.175015829297,198.497912644484,248.331121007915,330.573631405285,290.116473187501,305.116233116926
"YDR441C",260.610584272916,221.641167033527,225.3929050112,142.428000765043,176.900288528964,169.509018398292
"YDR443C",467.080237306035,435.27120754777,525.584340446471,422.008891155683,516.548842504575,607.407315927214
"YDR444W",630.420673927792,851.849786550543,811.813383535915,661.14726281057,673.231955201658,659.672596600021
"YDR447C",2940.12785919162,1665.42419084228,1943.76447728685,3280.23994354553,1818.53496607775,2142.87650758508
"YDR448W",183.528580473884,283.949928850181,283.237101872481,212.762815957657,261.812427022867,206.235972384589
"YDR449C",185.363866278623,141.529901840686,173.532590583844,190.783186209965,144.552807197954,185.047345084802
"YDR450W",5402.16376624878,3750.98746136258,3844.64446379724,5490.51151097342,4137.44503399457,5613.57365929011
"YDR451C",331.269087755361,285.7301791878,274.261278221593,268.15148292184,275.964450105184,319.241984650117
"YDR452W",2537.28262505145,2359.72182251357,2755.57786082277,2725.47408871379,2498.84293282057,2866.11498608446
"YDR453C",373.480661264354,233.212794228048,252.320375963865,459.813854321713,346.72456551677,322.067134956755
"YDR454C",1236.98263239398,1003.17106524813,941.464169604304,1847.16808399602,1455.63665989548,1539.70691711782
"YDR456W",1410.4171409418,1223.03198194404,1271.5750172092,1236.13437701019,1198.87852683058,1230.35295854094
"YDR457W",1648.08665265548,2612.51737045543,3207.36098458416,1748.69934272636,2390.68104212,2200.79208887116
"YDR458C",783.667038623485,862.531288576255,972.38089551292,867.755782438873,761.176670070343,853.195392604738
"YDR459C",551.503384324022,484.228091832283,453.777751239363,465.968150651067,431.636704010673,460.499499982027
"YDR460W",665.29110421783,591.043112089405,464.748202368227,795.662596866444,604.493557373261,480.275552128495
"YDR461C-A",523.05645435057,188.706535787581,129.650786068389,516.081706475804,358.854871015899,374.332415629562
"YDR461W",54.1409312397958,42.7260081028485,33.9086671255788,45.717629875199,23.2497522066639,16.9509018398292
"YDR462W",570.77388527378,939.082053093859,676.1787150336,650.597040531678,725.79661236455,622.945642613724
"YDR463W",1899.5208079047,2156.77328402504,2052.4716748365,1598.35867525215,1789.22006112152,1682.37700760305
"YDR464W",618.49131619699,640.890121542728,703.106185986265,687.5228185078,749.046364571214,700.637276046275
"YDR465C",449.645022161016,429.040331366104,356.041004818577,425.525631915314,408.386951804009,379.982716242838
"YDR466W",808.44339698746,710.319884709857,819.791893447816,784.233189397644,756.122376112373,850.370242298099
"YDR467C",69.740860580076,46.2865087780859,80.7824128579965,76.4891115219675,59.6406687040508,66.3910322059978
"YDR468C",570.77388527378,584.812235907739,414.882515418846,793.025041296721,648.9713442034,460.499499982027
"YDR469W",362.468946435921,264.367175136375,185.500355451696,496.739632297835,350.768000683146,364.444389556328
"YDR470C",611.150172978034,769.958271020083,811.813383535915,584.658151288603,563.048346917903,586.218688627427
"YDR471W",2363.84811650363,1690.34769556895,1402.22311701658,2257.7475676829,1746.76399187457,2161.23998457823
"YDR472W",396.42173382359,301.752432226368,269.274709526655,390.358224319007,322.463954518512,371.507265322924
"YDR473C",874.513685958058,620.417242660113,519.600458012545,1095.46474662496,824.86077394077,761.378007638996
"YDR475C",1045.19526579877,1183.86647451643,1310.47025302972,771.045411549029,985.587321804229,837.657065918227
"YDR476C",732.279036090798,594.603612764642,434.828790198598,521.35681761525,859.229972854969,803.755262238569
"YDR477W",1309.47642168116,1717.05145063323,1862.98206442886,1011.06296839382,1334.33360490419,1300.98171620689
"YDR478W",138.564078257783,79.2211400240317,99.7313738987611,198.695852919134,156.683112697083,125.7191886454
"YDR479C",1025.92476484901,1460.69540201613,1368.314449891,971.499634847979,1125.08583504421,1043.89303830282
"YDR480W",460.656736989449,415.688453833964,335.097416299837,465.088965461159,428.60412763589,422.359970842411
"YDR481C",2571.23541243912,3641.50206559903,3145.52753276692,2218.18423413706,2930.47963683124,2671.17961492642
"YDR482C",663.455818413091,521.613348922276,290.218298045395,510.806595336358,520.592277670952,437.898297528922
"YDR483W",3749.48889908145,3230.26423760911,3218.33143571302,3861.3813540745,3383.34437546539,3579.4654385106
"YDR484W",459.73909408708,429.040331366104,523.589712968496,380.687187230022,432.647562802267,453.436624215432
"YDR485C",959.854475878414,996.940189066466,942.461483343292,977.653931177332,899.664324518732,911.110973890821
"YDR486C",1050.70112321299,810.013903616504,660.221695209798,1497.25237841277,1150.35730483406,1100.39604443558
"YDR487C",1141.54777054756,2402.44783061642,1938.77790859192,1498.13156360267,2085.40168705859,1847.64830054139
"YDR488C",96.3525047487892,234.102919396858,157.575570760042,58.9054077238141,133.433360490419,115.831162572166
"YDR489W",316.58680131745,264.367175136375,331.108161343887,270.789038491563,317.409660560541,327.717435570032
"YDR490C",1019.50126453243,1388.59526334258,1265.59113477528,848.413708260904,1120.03154108624,1111.69664566213
"YDR491C",55.9762170445347,11.5716271945215,28.9220984306407,29.8922964568609,23.2497522066639,16.9509018398292
"YDR492W",1763.70965835403,1104.6453344924,985.345974119759,1391.75015562385,1305.01869994796,1206.33918093451
"YDR493W",194.540295302317,475.32684014419,401.917436812007,227.708964186087,253.725556690114,272.627004590587
"YDR494W",931.407545904962,2039.27676174221,1934.78865363596,1579.89578626409,1320.18158182187,1452.12725761204
"YDR495C",492.774238572379,435.27120754777,618.334518172319,466.847335840974,440.734433135019,497.226453968324
"YDR496C",535.903454983742,533.184976116797,559.49300757205,572.349558629895,489.255655131535,586.218688627427
"YDR497C",5399.41083754167,7555.38243285372,6405.74614551742,7509.12070700143,7913.00262059847,8370.920358569
"YDR498C",483.597809548685,467.315713624906,528.576281663434,619.825558884909,593.374110665726,658.260021446702
"YDR499W",482.680166646315,264.367175136375,264.288140831717,514.323336095989,396.25664630488,459.086924828708
"YDR500C",4758.89609168782,3357.55213674885,2951.05135366434,4544.50824663276,4193.04226753225,4335.19314553632
"YDR501W",242.257726225527,290.180805031846,339.086671255788,250.567779123687,297.19248472866,238.725200910928
"YDR502C",549.668098519283,2140.75103098647,1694.43604253995,631.254966353709,898.653465727138,885.684621131077
"YDR503C",290.892800051106,271.48817648685,249.328434746903,268.15148292184,239.573533607797,327.717435570032
"YDR504C",207.387295935489,164.673156229729,231.376787445126,216.279556717288,198.12832315244,302.291082810288
"YDR505C",2381.28333164865,2388.20582791547,2901.18566671496,3007.69253467415,3188.24862868773,3741.9115811423
"YDR506C",214.728439154445,206.509039163768,196.470806580559,198.695852919134,239.573533607797,230.249749991014
"YDR507C",979.124976828172,714.770510553904,1030.2250923742,935.453042061764,999.739344886546,1145.59844934179
"YDR508C",1038.77176548218,4433.71346583935,4040.11795663881,1028.64667219198,1775.06803803921,1938.05311035381
"YDR510C-A",46.7997880208405,27.5938802330897,52.8576281663434,53.6302965843681,40.4343516637632,33.9018036796584
"YDR510W",1069.05398126038,735.243389436519,761.947696586534,1459.44741524674,934.033523432931,911.110973890821
"YDR511W",354.210160314597,690.737130996052,573.455399917876,558.282595591372,491.277372714723,538.191133414578
"YDR512C",846.984398886976,676.495128295102,556.501066355087,1312.62348853216,773.306975569472,844.719941684823
"YDR513W",5122.28268102611,3221.36298592102,3592.32408783337,6408.38084923703,4187.98797357428,4922.82440931707
"YDR514C",270.704656198979,388.984698769684,328.116220126924,240.017556844795,251.703839106926,245.788076677524
"YDR515W",181.693294669145,302.642557395177,349.059808645664,231.225704945718,245.638686357362,250.025802137481
"YDR516C",2249.14275370745,4969.56881746257,3749.89965859342,2277.08964186087,3356.05118809235,2614.67660879366
"YDR517W",1424.18178447734,1280.89011791665,1027.23315115724,1267.78504384686,1685.10160558733,1388.56137571268
"YDR518W",561.597456250086,518.942973415848,589.412419741678,609.275336606017,523.624854045734,583.393538320789
"YDR519W",382.657090288049,207.399164332577,225.3929050112,522.236002805158,300.225061103442,306.528808270245
"YDR520C",544.162241105067,396.105700120158,465.745516107214,455.417928372175,440.734433135019,450.611473908794
"YDR522C",73.4114321895537,48.0667591157046,50.8630006883681,60.6637781036294,41.4452104553573,55.090430979445
"YDR523C",44.0468593137322,88.1223917121251,90.7555502478726,32.5298520265839,44.4777868301396,49.4401303661686
"YDR524C",757.055394454772,655.132124243678,657.229753992835,603.121040276664,600.450122206884,559.379760714364
"YDR524C-B",4859.83681094845,5101.30734244635,3371.91775151711,5643.48973401735,5648.67892742773,6664.52957335952
"YDR524W-C",1817.85058959382,1984.08900127603,1917.83432007318,3937.87046559647,2570.61390702375,2973.47069773671
"YDR525W-A",665.29110421783,518.942973415848,639.278106691058,546.853188122573,608.536992539637,525.477957034706
"YDR527W",422.115735089934,362.280943705403,322.132337692998,399.150076218084,357.844012224305,436.485722375603
"YDR528W",125.717077624611,151.321278697589,157.575570760042,75.6099263320599,100.075020367814,138.432365025272
"YDR529C",11543.9477118073,12667.3712773258,10981.4215799926,21491.6819672931,15250.8265887799,15323.6152632056
"YDR530C",1710.4863700166,1597.77467801277,1377.29027354189,1711.77356475024,1860.9910353247,1857.53632661462
"YDR531W",508.374167912659,514.492347571801,611.353321999405,522.236002805158,512.505407338199,570.680361940917
"YDR532C",436.798021527844,502.92072037728,505.638065666719,770.166226359122,515.537983712981,480.275552128495
"YDR533C",2563.89426922016,1900.41723540795,1833.06265225923,2374.67919794062,1071.51031908973,1110.28407050881
"YDR534C",177.105080157298,372.962445731115,351.054436123639,109.898148738459,205.204334693598,141.25751533191
"YDR535C",71.5761463848148,116.606397114024,119.677648678513,37.8049631660299,46.4995044133277,59.3281564394023
"YDR536W",1771.96844447535,3155.49372342913,3234.28845553682,2048.50149248488,2219.8459063406,1994.55611648657
"YDR538W",97.2701476511586,50.7371346221327,68.8146479901451,94.9520005100287,87.9447148686851,94.6425352723798
"YDR539W",686.396890972327,685.396379983195,730.033656938931,693.677114837154,754.100658529184,741.601955492529
"YDR540C",83.5055041156173,34.7148815835644,45.8764319934301,104.623037599013,81.8795621191206,83.341934045827
"YDR541C",125.717077624611,93.4631427249812,113.693766244588,119.569185827444,110.183608283755,105.943136498933
"YEL001C",775.408252502161,904.367171510294,739.009480589819,963.58696813881,890.566595394385,817.88101377176
"YEL002C",2039.92017196722,1681.44644388085,1748.29098444528,2423.03438338555,2242.08479975567,2114.6250045187
"YEL003W",354.210160314597,216.300416020671,186.497669190683,411.458668876791,213.291205026351,237.312625757609
"YEL004W",230.328368494725,173.574407917822,167.548708149919,235.621630895256,204.193475902004,216.123998457823
"YEL005C",936.913403319179,672.934627619865,618.334518172319,1064.69326497819,836.991079439899,953.488228490394
"YEL006W",853.407899203562,615.966616816067,646.259302863972,887.097856616842,774.317834361066,741.601955492529
"YEL007W",2125.26096188758,2093.57439703958,2133.2540876945,1575.49986031455,1670.94958250502,1443.65180669212
"YEL009C",50112.4788983941,20636.6619136758,24973.7333379888,43507.3583077711,39040.377390155,39241.3377592047
"YEL011W",5741.69164012547,6047.51039689069,6967.23378056745,7139.86292724021,8956.20889352356,8815.88153186452
"YEL012W",3991.74662530698,4301.97494085556,2925.12119645066,6352.99218227284,4485.18045830294,4047.02781425923
"YEL013W",946.089832342873,1272.87899139736,1607.66974724803,1001.39193130484,1107.90123558711,1175.26252756149
"YEL015W",835.972684058543,1083.28233044097,1101.03436784232,930.177930922318,1093.7492125048,967.613980023585
"YEL016C",510.209453717398,423.699580353248,386.957730727193,461.572224701528,543.842029877616,449.198898755474
"YEL017C-A",853.407899203562,573.240608713218,571.460772439901,876.54763433795,527.66828921211,666.735472366616
"YEL017W",332.18673065773,444.172459235863,553.509125138124,359.586742672238,449.832162259366,478.862976975176
"YEL018W",137.646435355413,153.101529035207,138.626609719278,142.428000765043,114.227043450131,115.831162572166
"YEL019C",205.55201013075,145.980527684733,134.637354763327,240.017556844795,180.943723695341,197.760521464674
"YEL020C",4546.00293833811,3013.07369641963,2681.77664413768,3205.50920240338,2826.36118129705,3015.84795233628
"YEL020W-A",220.234296568661,834.937408343165,423.858339069734,276.064149631009,283.040461646343,199.173096617993
"YEL022W",499.197738888965,476.216965312999,607.364067043455,413.217039256606,451.853879842554,546.666584334492
"YEL023C",294.563371660584,273.268426824469,282.239788133494,293.647853429163,319.43137814373,258.501253057396
"YEL024W",12317.5206785047,12593.4908883146,12445.4781488264,17739.3195767671,16314.2500375369,16378.808902735
"YEL025C",992.889620363714,1769.56883559298,1808.12980878454,953.915931049825,1187.75908012305,1214.81463185443
"YEL026W",209.222581740228,146.870652853542,266.282768309692,152.978223043935,153.6505363223,275.452154897225
"YEL027W",4347.79207142632,4530.73710923956,3579.35900922653,5393.80114008357,4386.11629672672,3692.47145077613
"YEL028W",146.822864379107,115.716271945215,75.7958441630584,149.461482284304,111.194467075349,100.292835885656
"YEL029C",246.845940737374,177.13490859306,202.454689014485,238.259186464979,199.139181944034,231.662325144333
"YEL030W",363.386589338291,222.531292202336,232.374101184113,340.244668494269,276.975308896778,292.403056737054
"YEL031W",1706.81579840712,3543.58829703,3947.36777891296,1196.57104346434,2125.83603872235,2152.76453365831
"YEL032W",1464.5580721816,983.588311534326,1197.77380052412,876.54763433795,1055.33657842422,1076.38226682916
"YEL033W",230.328368494725,81.0013903616504,211.430512665373,197.816667729226,141.520230823171,302.291082810288
"YEL036C",965.360333292631,1177.63559833476,891.598482654924,697.193855596785,850.132243730622,772.678608865549
"YEL037C",1371.87613904228,1003.17106524813,991.329856553685,1007.54622763419,1566.83112697083,1600.44764871054
"YEL038W",357.880731924074,544.756603311319,408.89863298492,304.198075708055,337.626836392423,298.05335735033
"YEL039C",1575.5928633683,10507.9276177943,4658.45247481113,2389.62534616906,2083.3799694754,1469.07815945187
"YEL040W",475.33902342736,3565.84142625023,2495.278974947,387.720668749284,1323.21415819665,1007.16608431652
"YEL041W",439.550950234953,388.984698769684,364.019514730478,422.888076345591,328.529107268076,361.61923924969
"YEL042W",1125.03019830491,763.727394838418,1012.27344507242,854.568004590258,1051.29314325784,1110.28407050881
"YEL043W",1148.88891376652,1272.87899139736,1250.63142869046,1072.60593168736,1383.8656856923,1260.01703676064
"YEL044W",1281.94713461008,1463.36577752256,863.673697963271,1311.74430334225,1637.59124238241,1275.55536344715
"YEL046C",2090.39053159754,2730.01389273826,3244.2615929267,813.246300664597,1891.31679907253,2757.34669927889
"YEL047C",1484.74621603372,1102.86508415478,1208.74425165298,1193.93348789462,1332.311887321,1515.6931395114
"YEL048C",119.293577308025,64.0890121542728,79.7850991190088,138.032074815505,101.085879159408,93.2299601190607
"YEL049W",281.716371027412,60.5285114790354,60.8361380782442,145.065556334766,126.35734894926,117.243737725485
"YEL050C",611.150172978034,1500.75103461256,1261.60187981933,573.228743819803,706.590295324263,624.358217767043
"YEL050W-A",30.2822157781909,56.0778856349887,102.723315115724,41.3217039256606,48.5212219965159,39.5521042929349
"YEL051W",1953.6617391445,1282.67036825427,1561.7933152546,2287.63986413976,1622.4283605085,1947.94113642704
"YEL052W",1367.28792453044,2621.41862214352,2441.42403304167,1676.60615715393,2036.88046506207,2051.05912261934
"YEL053C",412.939306066239,683.616129645577,683.159911206513,540.698891793219,528.679148003704,614.470191693809
"YEL054C",941.501617831026,635.549370529872,712.082009637154,1025.12993143235,797.56758656773,985.977457016733
"YEL055C",858.913756617778,534.965226454416,711.084695898166,702.468966736231,754.100658529184,824.943889538356
"YEL056W",495.527167279487,421.02920484682,480.705222192028,521.35681761525,641.895332662241,572.092937094236
"YEL057C",123.881791819872,85.4520162056971,99.7313738987611,236.500816085164,174.878570945776,231.662325144333
"YEL058W",977.289691023433,1441.11264830233,1333.40846902644,622.463114454632,1109.9229531703,1137.12299842188
"YEL059C-A",260.610584272916,190.4867861252,132.642727285352,251.446964313594,244.627827565768,248.613226984162
"YEL059W",44.0468593137322,37.3852570899925,32.9113533865912,17.5837037981535,38.4126340805751,25.4263527597438
"YEL060C",14141.7947684151,14447.6216149445,13035.8878823071,11046.9619111899,17520.2045759086,15341.9787401988
"YEL061C",393.668805116482,541.196102636082,555.503752616099,534.544595463865,586.298099124567,560.792335867684
"YEL062W",431.292164113628,316.884560096127,357.038318557565,340.244668494269,385.137199597345,405.409069002582
"YEL063C",2195.91946537002,2503.92209986069,2593.01572136779,1578.13741588427,2090.45598101656,1762.89379134224
"YEL064C",564.350384957194,399.666200795396,453.777751239363,622.463114454632,487.233937548347,497.226453968324
"YEL065W",1149.80655666888,902.586921172675,951.437306994181,1312.62348853216,1296.93182961521,906.873248430863
"YEL066W",1214.95920273711,752.155767643896,704.103499725253,1383.83748891468,1294.91011203202,1178.08767786813
"YEL067C",154.164007598063,89.9026420497438,75.7958441630584,151.21985266412,171.845994570994,122.894038338762
"YEL068C",327.598516145883,250.125172435426,223.398277533225,349.915705583254,314.377084185759,255.676102750757
"YEL069C",76.1643608966619,123.727398464499,136.631982241303,65.0597040531678,122.313913782884,139.844940178591
"YEL071W",4482.68557807462,10393.9915961867,9675.9378956578,4717.70772904457,5065.41340467794,4085.16734339884
"YEL072W",265.198798784763,427.260081028485,355.043691079589,283.097631150271,236.540957233015,216.123998457823
"YEL073C",238.587154616049,342.698189991598,303.183376652234,211.883630767749,171.845994570994,199.173096617993
"YEL077C",583.620885906952,510.931846896564,564.479576266988,382.445557609838,577.20037000022,498.639029121643
"YER001W",1910.53252273313,1255.96661318999,1554.81211908168,1308.22756258262,1282.77980653289,1447.88953215208
"YER002W",998.39547777793,721.001386735569,557.498380094074,1565.82882322557,903.707759685108,800.930111931931
